"Member__r.Name","Challenge__r.Challenge_Id__c","Place__c","Points_Awarded__c","Score__c","Status__c","Submitted_Date__c"
"wiseleo","1112","","0.0","57.0","Registered","2011-12-19T14:03:03.000Z"
"ekenigsberg","1105","","0.0","25.0","Registered","2011-12-19T14:03:01.000Z"
"Arvind","1105","1","500.0","100.0","Won","2011-12-19T14:03:01.000Z"
"romin","1113","2","500.0","94.0","Lost","2011-12-19T14:03:03.000Z"
"dimanise","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"botoscloud","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"snshwetha","1097","","0.0","0.0","Registered",""
"snshwetha","1111","","0.0","25.0","Registered","2011-12-19T14:03:03.000Z"
"kiransagarit","1136","","0.0","0.0","Registered",""
"billabong","1136","","0.0","0.0","Registered",""
"raajesh","1137","","0.0","0.0","Registered",""
"lara","1136","","0.0","0.0","Registered",""
"saurabhshukla","1133","","0.0","0.0","Registered",""
"rockyboyz","1133","","0.0","0.0","Registered",""
"durgaprasadpisupati","1133","","0.0","0.0","Registered",""
"zedrich","1133","","0.0","0.0","Registered",""
"ansh","1142","","0.0","0.0","Registered",""
"ParthaPhukan","1133","","0.0","0.0","Registered",""
"mess","1134","","0.0","0.0","Registered","2011-12-19T14:03:04.000Z"
"pbuckley","1143","","0.0","0.0","Registered",""
"mbleigh","1142","1","2000.0","100.0","Won","2011-12-19T14:03:04.000Z"
"forceguru","1143","","0.0","0.0","Registered",""
"forcetree","1143","","0.0","0.0","Registered",""
"michaelpress","1143","","0.0","0.0","Registered",""
"Kenji776","1143","1","1000.0","100.0","Won","2011-12-19T14:03:19.000Z"
"Meena","1143","","0.0","0.0","Registered",""
"munnuri","1133","","0.0","0.0","Registered",""
"zeya786saba","1133","","0.0","0.0","Registered",""
"paragdodia","1136","","0.0","0.0","Registered",""
"vivekpagare","1136","","0.0","0.0","Registered",""
"amit1990gupta","1133","","0.0","0.0","Registered",""
"nagnaga","1137","","0.0","0.0","Registered",""
"krishnasify","1142","","0.0","0.0","Registered",""
"kapilt","1142","","0.0","0.0","Registered",""
"ecmunna123","1133","","0.0","0.0","Registered",""
"kapilchauhan","1133","","0.0","0.0","Registered",""
"charles","1144","","0.0","0.0","Registered",""
"forceDotMom","1134","","0.0","0.0","Registered",""
"satyamchinna4u","1144","","0.0","0.0","Registered",""
"Shahadatt","1133","","0.0","0.0","Registered",""
"mhthavin","1143","","0.0","0.0","Registered",""
"VermaNo_1","1143","","0.0","0.0","Registered",""
"devendrakumar","1144","","0.0","0.0","Registered",""
"santoshsidhwani","1133","","0.0","0.0","Registered",""
"mural","1084","","0.0","0.0","Registered",""
"kyleisidorey","1085","","0.0","0.0","Registered",""
"mural","1082","","0.0","0.0","Registered",""
"sindujaramaraj","1086","","0.0","0.0","Registered",""
"chethanas","1080","","0.0","0.0","Registered",""
"dschach","1084","","0.0","0.0","Registered",""
"pksjce","1082","","0.0","0.0","Registered",""
"saurabhkr_1989","1083","","0.0","0.0","Registered",""
"ponraj","1082","","0.0","0.0","Registered",""
"Niraj","1083","","0.0","0.0","Registered",""
"Niraj","1081","","0.0","0.0","Registered",""
"premsankar","1086","","0.0","0.0","Registered",""
"TehNrd","1084","4","68.0","75.0","Lost","2011-12-19T14:03:00.000Z"
"CoderDennis","1081","","0.0","0.0","Registered",""
"tayalanuj1988","1080","12","0.0","25.0","Lost","2011-12-19T14:03:00.000Z"
"arout","1085","","0.0","0.0","Registered",""
"nkhan","1085","","0.0","0.0","Registered",""
"Joeyqchan","1085","","0.0","0.0","Registered",""
"mrnobody","1084","","0.0","0.0","Registered",""
"mess","1084","","0.0","0.0","Registered",""
"SalesforceGirl","1084","16","0.0","43.0","Lost","2011-12-19T14:03:00.000Z"
"Joeyqchan","1087","3","90.0","85.0","Lost","2011-12-19T14:03:00.000Z"
"TehNrd","1087","1","210.0","100.0","Won","2011-12-19T14:03:00.000Z"
"sanjairamesh","1083","","0.0","0.0","Registered",""
"bhasarat86","1087","","0.0","0.0","Registered",""
"qkokseong","1083","","0.0","0.0","Registered",""
"varunkaushish","1085","","0.0","0.0","Registered",""
"Sumit","1080","","0.0","0.0","Registered",""
"Crono","1083","","0.0","0.0","Registered",""
"santu","1080","","0.0","0.0","Registered",""
"pmishra990","1080","","0.0","0.0","Registered",""
"shreyansh","1087","","0.0","0.0","Registered",""
"shreyansh","1081","","0.0","0.0","Registered",""
"lonewolfaka9","1080","","0.0","0.0","Registered",""
"rakesh3142","1084","","0.0","0.0","Registered",""
"dancinllama","1084","2","165.0","93.0","Lost","2011-12-19T14:03:00.000Z"
"sreekar","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"sunadhiradhi","1113","","0.0","0.0","Registered",""
"g2018","1104","","0.0","0.0","Registered",""
"deepanshu","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"Gull","1097","","0.0","0.0","Registered",""
"saif","1113","","0.0","0.0","Registered",""
"fractastical","1110","1","400.0","75.0","Won","2011-12-19T14:03:03.000Z"
"eadlam","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"eadlam","1113","2","500.0","94.0","Lost","2011-12-19T14:03:03.000Z"
"glorus2010","1097","","0.0","0.0","Registered",""
"jiturathod123","1113","","0.0","25.0","Registered","2011-12-19T14:03:03.000Z"
"admaurya","1114","","0.0","0.0","Registered",""
"ppandhi","1111","1","1000.0","100.0","Won","2011-12-19T14:03:03.000Z"
"shatrughan","1113","","0.0","25.0","Registered","2011-12-19T14:03:03.000Z"
"shatrughan","1097","","0.0","0.0","Registered",""
"haresh","1114","","0.0","0.0","Registered",""
"arpitsanghvi","1097","","0.0","0.0","Registered",""
"RaghavendraS","1114","","0.0","0.0","Registered",""
"raygao","1114","1","750.0","100.0","Won","2011-12-19T14:03:03.000Z"
"cairlinn","1097","","0.0","0.0","Registered",""
"rev_mct","1097","","0.0","0.0","Registered",""
"semana","1097","","0.0","0.0","Registered",""
"derrick","1097","","0.0","0.0","Registered",""
"sumeet13","1097","","0.0","0.0","Registered",""
"poundinc","1113","","0.0","0.0","Registered",""
"salu","1097","","0.0","0.0","Registered",""
"rajendradogne","1097","","0.0","0.0","Registered",""
"hitrock","1097","","0.0","0.0","Registered",""
"devendranatani","1097","","0.0","0.0","Registered",""
"sujan","1114","","0.0","0.0","Registered",""
"gyanraushan","1097","","0.0","0.0","Registered",""
"ajith","1097","","0.0","0.0","Registered",""
"Ikhlaq","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"ansarkhanitech","1137","","0.0","0.0","Registered",""
"chandrama","1137","","0.0","0.0","Registered",""
"badalraja","1133","","0.0","0.0","Registered",""
"jaiswal4141","1144","","0.0","0.0","Registered",""
"tatarao","1137","","0.0","0.0","Registered",""
"saikrishna4uuu","1133","","0.0","0.0","Registered",""
"sudhanicole","1133","","0.0","0.0","Registered",""
"thread","1133","","0.0","0.0","Registered",""
"sivasutx","1144","","0.0","0.0","Registered",""
"abhinavdodda","1143","","0.0","0.0","Registered",""
"sachin_chauhan","1147","","0.0","0.0","Registered",""
"prabhu_mpp","1134","","0.0","0.0","Registered",""
"shubhan999","1133","","0.0","0.0","Registered","2011-12-19T14:03:04.000Z"
"rrss_1005","1142","","0.0","0.0","Registered",""
"sumans","1144","","0.0","0.0","Registered",""
"AnuguPradeep","1143","","0.0","0.0","Registered",""
"sureshbabu","1133","","0.0","0.0","Registered",""
"big_bird","1133","","0.0","0.0","Registered",""
"Jayant","1133","","0.0","0.0","Registered",""
"indoos","1148","","0.0","0.0","Registered",""
"soapui14","1148","","0.0","0.0","Registered",""
"arizonahockey","1148","","0.0","0.0","Registered",""
"sridevisuvvari","1133","","0.0","0.0","Registered",""
"scamp","1134","","0.0","0.0","Registered",""
"Aashna","1144","","0.0","0.0","Registered",""
"nishi","1133","","0.0","0.0","Registered",""
"mercoln12","1133","","0.0","0.0","Registered",""
"vijesh","1148","","0.0","0.0","Registered",""
"sndpshrm673","1133","","0.0","0.0","Registered","2011-12-19T14:03:04.000Z"
"venkyb7","1133","","0.0","0.0","Registered",""
"nishchay_chhabra","1147","","0.0","25.0","Registered","2011-12-19T14:03:04.000Z"
"gaurab002","1133","","0.0","0.0","Registered",""
"anson","1148","","0.0","0.0","Registered",""
"shankar23488","1137","","0.0","0.0","Registered",""
"shona143life","1133","","0.0","0.0","Registered",""
"seniningraymon","1148","","0.0","0.0","Registered",""
"shivaprakash","1148","","0.0","0.0","Registered",""
"swatirasal","1081","","0.0","0.0","Registered",""
"kswiggum","1087","2","110.0","93.0","Lost","2011-12-19T14:03:00.000Z"
"atishkmr155","1083","","0.0","0.0","Registered",""
"apexsutherland","1088","","0.0","0.0","Registered",""
"fractastical","1087","5","40.0","75.0","Lost","2011-12-19T14:03:00.000Z"
"eprasu","1084","","0.0","0.0","Registered",""
"atif","1080","","0.0","0.0","Registered",""
"muaazabbasi","1087","","0.0","0.0","Registered",""
"gaurav1010","1080","","0.0","0.0","Registered",""
"abhra007","1084","","0.0","0.0","Registered",""
"kalyani","1087","","0.0","0.0","Registered",""
"gurpinderbhatia","1088","","0.0","0.0","Registered",""
"gurpinderbhatia","1081","","0.0","0.0","Registered",""
"saud786qureshi","1080","","0.0","0.0","Registered",""
"tsstaff","1087","5","0.0","75.0","Lost","2011-12-19T14:03:00.000Z"
"saravananjcs88","1082","","0.0","0.0","Registered",""
"banu184","1087","16","0.0","25.0","Lost","2011-12-19T14:03:00.000Z"
"banu184","1088","","0.0","0.0","Registered",""
"shanmuk1729","1087","4","50.0","78.0","Lost","2011-12-19T14:03:00.000Z"
"vikram","1085","","0.0","0.0","Registered",""
"arunca","1082","","0.0","0.0","Registered",""
"fadi","1088","","0.0","25.0","Registered","2011-12-19T14:03:00.000Z"
"brandedsoul","1088","","0.0","45.0","Registered","2011-12-19T14:03:00.000Z"
"Bhanushankar","1088","","0.0","70.0","Registered","2011-12-19T14:03:00.000Z"
"varunkaushish","1088","","0.0","0.0","Registered",""
"rudrax","1083","","0.0","0.0","Registered",""
"abdulmonimmir","1081","","0.0","0.0","Registered",""
"titanic","1080","","0.0","0.0","Registered",""
"david","1088","","0.0","0.0","Registered",""
"rdmahesh22","1080","","0.0","0.0","Registered",""
"arvindknit31","1080","","0.0","0.0","Registered",""
"prozinteam","1082","","0.0","0.0","Registered",""
"prozinteam","1080","","0.0","0.0","Registered",""
"laytro","1088","1","50.0","75.0","Won","2011-12-19T14:03:00.000Z"
"kzer95","1113","","0.0","0.0","Registered",""
"AbidHussain","1113","","0.0","0.0","Registered",""
"AbidHussain","1114","","0.0","0.0","Registered",""
"shwetajha","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"prabin","1097","","0.0","0.0","Registered",""
"ashishshrivastava340","1097","","0.0","0.0","Registered",""
"ashishshrivastava340","1113","","0.0","0.0","Registered",""
"vachaj","1097","","0.0","0.0","Registered",""
"rohithuppala","1114","","0.0","0.0","Registered",""
"testing","1115","","0.0","0.0","Registered",""
"sdasarathan","1097","","0.0","0.0","Registered",""
"andyj24","1115","","0.0","0.0","Registered",""
"Antra","1097","","0.0","0.0","Registered",""
"dnyan","1115","","0.0","0.0","Registered",""
"neerajaben","1115","","0.0","0.0","Registered",""
"kambariya","1097","","0.0","0.0","Registered",""
"coolboy_me123","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"avirocks_111","1097","","0.0","0.0","Registered",""
"Adil_Hussain","1097","","0.0","0.0","Registered",""
"gregr","1114","3","400.0","94.0","Lost","2011-12-19T14:03:03.000Z"
"sheikhrehman","1097","","0.0","0.0","Registered",""
"krchreddy11","1097","","0.0","0.0","Registered",""
"neodonald","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"saneeshthottamkara","1097","","0.0","0.0","Registered",""
"mgosemath","1115","","0.0","0.0","Registered",""
"varul_29","1115","","0.0","0.0","Registered",""
"chriswoolcott","1115","","0.0","0.0","Registered",""
"kuttysh","1115","","0.0","0.0","Registered",""
"g2018","1114","","0.0","0.0","Registered",""
"karthikc","1097","","0.0","0.0","Registered",""
"tryluck","1113","","0.0","25.0","Registered","2011-12-19T14:03:03.000Z"
"web2s","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"eadlam","1115","","0.0","0.0","Registered",""
"edygordo","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"swathiajay","1097","","0.0","0.0","Registered",""
"finnygeorge7","1148","","0.0","0.0","Registered",""
"guptasapmastergmail","1148","","0.0","0.0","Registered",""
"sureshragav","1148","","0.0","0.0","Registered",""
"bhavin011","1144","","0.0","0.0","Registered",""
"bhavin011","1137","","0.0","0.0","Registered",""
"jagtapganesh44","1133","","0.0","0.0","Registered",""
"arasu143","1148","","0.0","0.0","Registered",""
"saloni","1148","","0.0","0.0","Registered",""
"promo285","1144","","0.0","0.0","Registered",""
"diviamarendra","1137","","0.0","0.0","Registered",""
"sindujaramaraj","1147","1","750.0","72.0","Won","2011-12-19T14:03:04.000Z"
"chlowie","1148","","0.0","0.0","Registered",""
"rajkumar6december","1137","","0.0","0.0","Registered",""
"asimawan","1133","","0.0","0.0","Registered",""
"nitin_maharana","1133","","0.0","0.0","Registered",""
"akshat","1133","","0.0","0.0","Registered",""
"alameen","1142","","0.0","0.0","Registered",""
"anilazebkhattak","1133","","0.0","0.0","Registered",""
"omendra","1133","","0.0","0.0","Registered",""
"tannu","1137","","0.0","0.0","Registered",""
"SHANMUGASUNDARAM","1133","","0.0","0.0","Registered",""
"maliniyoganandam","1150","","0.0","0.0","Registered",""
"sanjeevshah","1134","1","1000.0","100.0","Won","2011-12-19T14:03:19.000Z"
"sanoajul","1148","","0.0","0.0","Registered",""
"c0ol1","1148","","0.0","0.0","Registered",""
"naveen007","1142","","0.0","0.0","Registered",""
"romin","1148","1","100.0","100.0","Won","2011-12-19T14:03:04.000Z"
"Kenji776","1142","2","500.0","91.0","Lost","2011-12-19T14:03:19.000Z"
"kali","1088","","0.0","0.0","Registered",""
"ramthilak","1088","","0.0","0.0","Registered",""
"kunal","1085","","0.0","0.0","Registered",""
"n_ncandy","1081","","0.0","0.0","Registered",""
"chetanpg59","1084","","0.0","0.0","Registered",""
"rahulsharma","1081","","0.0","0.0","Registered",""
"rahulsharma","1080","12","0.0","25.0","Lost","2011-12-19T14:03:00.000Z"
"rahulsharma","1086","11","0.0","250.0","Submission Rejected","2011-12-19T14:03:00.000Z"
"C_code","1080","","0.0","0.0","Registered",""
"Mala","1083","12","0.0","25.0","Lost","2011-12-19T14:03:00.000Z"
"kunaljain","1082","","0.0","0.0","Registered",""
"neeraj","1082","","0.0","0.0","Registered",""
"prakashamu","1081","","0.0","0.0","Registered",""
"mariontzui","1080","","0.0","0.0","Registered",""
"RABI","1088","","0.0","0.0","Registered",""
"qi_bin","1082","","0.0","0.0","Registered",""
"chitiz24sep","1084","15","0.0","60.0","Lost","2011-12-19T14:03:00.000Z"
"keicee10","1088","","0.0","0.0","Registered",""
"keicee10","1082","","0.0","0.0","Registered",""
"siddharatha","1088","","0.0","0.0","Registered",""
"stunningdheeraj","1085","","0.0","0.0","Registered",""
"dbhunya","1083","","0.0","0.0","Registered",""
"shaveena","1081","","0.0","0.0","Registered",""
"zain","1088","","0.0","0.0","Registered",""
"samycrd","1088","","0.0","0.0","Registered",""
"samycrd","1080","","0.0","0.0","Registered",""
"samycrd","1083","","0.0","0.0","Registered",""
"bhargav","1088","","0.0","0.0","Registered",""
"rainclouds","1088","","0.0","50.0","Registered","2011-12-19T14:03:00.000Z"
"abhi_12363","1083","","0.0","0.0","Registered",""
"sabegul","1081","","0.0","0.0","Registered",""
"sabyasachi","1083","","0.0","0.0","Registered",""
"theyogeshsharma","1086","","0.0","0.0","Registered",""
"gsturges","1081","","0.0","0.0","Registered",""
"amitsingh27","1081","","0.0","0.0","Registered",""
"msinghal12","1085","","0.0","0.0","Registered",""
"kzer95","1114","5","100.0","81.0","Lost","2011-12-19T14:03:03.000Z"
"amirtharajvijay84","1097","","0.0","0.0","Registered",""
"tusharshinde55","1115","","0.0","25.0","Registered","2011-12-19T14:03:03.000Z"
"anushyam","1097","","0.0","0.0","Registered",""
"Kenji776","1115","1","400.0","100.0","Won","2011-12-19T14:03:03.000Z"
"khviyer_cloud","1097","","0.0","0.0","Registered","2011-12-19T14:03:01.000Z"
"Balaji93","1133","","0.0","0.0","Registered",""
"Abdul123","1148","","0.0","0.0","Registered",""
"hardeepkush","1148","","0.0","0.0","Registered",""
"rajkmasih","1150","","0.0","0.0","Registered",""
"tapasg","1144","","0.0","0.0","Registered",""
"malasri7","1144","","0.0","0.0","Registered",""
"malasri7","1133","","0.0","0.0","Registered",""
"jay1997","1144","","0.0","0.0","Registered",""
"bhaveshgoswami","1133","","0.0","0.0","Registered","2011-12-19T14:03:04.000Z"
"sathisha3","1144","","0.0","0.0","Registered",""
"sathisha3","1150","","0.0","0.0","Registered",""
"abhishektripathi","1133","","0.0","0.0","Registered",""
"bethchm","1134","","0.0","60.0","Registered","2011-12-19T14:03:04.000Z"
"shuv","1133","","0.0","0.0","Registered",""
"caoshunwei","1144","","0.0","0.0","Registered",""
"parv0888","1133","","0.0","0.0","Registered",""
"r_salviya","1133","","0.0","0.0","Registered",""
"PRADEEPA","1133","","0.0","0.0","Registered",""
"niketanraval","1150","","0.0","0.0","Registered",""
"786786","1133","","0.0","0.0","Registered",""
"navoditmishra","1144","","0.0","0.0","Registered",""
"kumaraguru","1133","","0.0","0.0","Registered",""
"smriti","1144","","0.0","0.0","Registered",""
"contact2hrishi","1133","","0.0","0.0","Registered",""
"balkrishna","1144","","0.0","0.0","Registered",""
"manikandan1609","1133","","0.0","0.0","Registered",""
"manikandan1609","1144","","0.0","0.0","Registered",""
"shabareesh","1150","","0.0","0.0","Registered",""
"jazzyfreak","1133","","0.0","0.0","Registered",""
"linux_devil","1133","","0.0","0.0","Registered",""
"prince90","1153","","0.0","0.0","Registered",""
"pheetong","1154","","0.0","0.0","Registered",""
"sattheshtg","1133","","0.0","0.0","Registered",""
"Kenji776","1154","1","1000.0","100.0","Won","2011-12-19T14:03:19.000Z"
"Anubhav","1133","","0.0","0.0","Registered",""
"vinodhmahendra","1081","","0.0","0.0","Registered",""
"anju","1081","","0.0","0.0","Registered",""
"dsraju","1083","","0.0","0.0","Registered",""
"Annie","1088","","0.0","0.0","Registered",""
"naina","1081","","0.0","0.0","Registered",""
"Prachi","1083","","0.0","0.0","Registered",""
"khan","1086","","0.0","0.0","Registered",""
"edhucarvalho","1088","","0.0","0.0","Registered",""
"disha","1081","","0.0","0.0","Registered",""
"anum","1080","","0.0","0.0","Registered",""
"anum","1082","","0.0","0.0","Registered",""
"AtillaE","1085","","0.0","0.0","Registered",""
"khalilahmed","1082","","0.0","0.0","Registered",""
"ikraam","1082","","0.0","0.0","Registered",""
"charan","1081","","0.0","0.0","Registered",""
"splatonov","1081","","0.0","0.0","Registered",""
"manoranjan24u","1080","","0.0","0.0","Registered",""
"vijaymurthy","1088","","0.0","0.0","Registered",""
"aditya","1081","","0.0","0.0","Registered",""
"wwechampion","1080","","0.0","0.0","Registered",""
